ID,BULLETIN NUM,DATE,TIME,LAT,LON,DEPTH,MAGNITUDE,MAG TYPE,STATIONS,PHASES,FE REGION,STATUS,NETWORK,INTENSITY,TIMEZONE,ERZ,ERH,RMS,GAP,QUALITY,SOURCE,PRSN ID,datetime,time_id
20201207073607,00,2020-12-07,07:36:06.140,18.9008,-65.1493,38,3.38,Md,12,12,24,PRELIMINAR,RSPR,I,UTC,8.36,2.09,0.10,331,B,DN,0,2020-12-07 07:36:06.140000+00:00,20201207073606
20201207074935,00,2020-12-07,07:49:33.140,19.2145,-65.0746,50,3.18,Md,7,7,24,PRELIMINAR,RSPR,I,UTC,13.85,3.90,0.22,337,C,DN,0,2020-12-07 07:49:33.140000+00:00,20201207074933
20201207082530,00,2020-12-07,08:25:26.670,17.7451,-64.1811,36,3.44,Md,6,6,16,PRELIMINAR,RSPR,I,UTC,27.95,10.11,0.44,350,C,DN,0,2020-12-07 08:25:26.670000+00:00,20201207082526
20201207150641,00,2020-12-07,15:06:54.490,17.9818,-66.7935,20,2.31,Md,6,6,2,PRELIMINAR,RSPR,I,UTC,1.50,0.98,0.15,203,B,DN,0,2020-12-07 15:06:54.490000+00:00,20201207150654
20201207151645,00,2020-12-07,15:17:30.160,18.9206,-65.1848,43,3.25,Md,4,4,24,PRELIMINAR,RSPR,I,UTC,20.26,6.07,0.35,330,C,DN,0,2020-12-07 15:17:30.160000+00:00,20201207151730
20201207162825,00,2020-12-07,16:28:24.750,17.9731,-66.8436,16,2.93,Md,17,17,2,PRELIMINAR,RSPR,I,UTC,0.35,0.46,0.11,181,B,DN,0,2020-12-07 16:28:24.750000+00:00,20201207162824
20201207185245,00,2020-12-07,18:52:44.790,17.9011,-66.7576,3,2.43,Md,10,10,10,PRELIMINAR,RSPR,I,UTC,0.58,0.61,0.16,238,C,DN,0,2020-12-07 18:52:44.790000+00:00,20201207185244
20201207200036,00,2020-12-07,20:00:48.880,17.9996,-67.0206,11,1.79,Md,4,4,9,PRELIMINAR,RSPR,I,UTC,0.85,0.79,0.06,168,B,DN,0,2020-12-07 20:00:48.880000+00:00,20201207200048
20201207203412,00,2020-12-07,20:34:47.170,17.9765,-67.0591,9,1.27,Md,3,3,9,PRELIMINAR,RSPR,I,UTC,0.78,0.88,0.05,186,B,DN,0,2020-12-07 20:34:47.170000+00:00,20201207203447
20201208002451,00,2020-12-08,00:24:52.940,17.9945,-66.8298,16,2.92,Md,18,18,2,PRELIMINAR,RSPR,I,UTC,0.40,0.59,0.14,168,A,DN,0,2020-12-08 00:24:52.940000+00:00,20201208002452
20201208014634,00,2020-12-08,01:46:40.120,17.9268,-66.9851,11,2.68,Md,15,15,2,PRELIMINAR,RSPR,I,UTC,0.40,0.69,0.09,235,B,DN,0,2020-12-08 01:46:40.120000+00:00,20201208014640
20201208020409,00,2020-12-08,02:04:10.670,17.9276,-66.9068,5,2.43,Md,14,14,2,PRELIMINAR,RSPR,I,UTC,0.73,0.70,0.25,201,C,DN,0,2020-12-08 02:04:10.670000+00:00,20201208020410
20201208023236,00,2020-12-08,02:32:36.710,17.9721,-66.8390,12,2.33,Md,15,15,2,PRELIMINAR,RSPR,I,UTC,0.28,0.54,0.11,183,B,DN,0,2020-12-08 02:32:36.710000+00:00,20201208023236
20201208032007,00,2020-12-08,03:20:07.290,17.9598,-66.9881,10,2.33,Md,15,15,2,PRELIMINAR,RSPR,I,UTC,0.56,0.49,0.07,195,B,DN,0,2020-12-08 03:20:07.290000+00:00,20201208032007
20201208032202,00,2020-12-08,03:21:58.260,18.5400,-68.9210,116,3.08,Md,8,8,19,PRELIMINAR,RSPR,I,UTC,1.97,1.56,0.24,108,A,DN,0,2020-12-08 03:21:58.260000+00:00,20201208032158
20201208050033,00,2020-12-08,05:00:34.210,17.9380,-66.9585,13,2.70,Md,15,15,2,PRELIMINAR,RSPR,I,UTC,0.46,0.76,0.11,211,B,DN,0,2020-12-08 05:00:34.210000+00:00,20201208050034
20201208050507,00,2020-12-08,05:05:11.090,17.9081,-66.8476,16,2.46,Md,13,13,10,PRELIMINAR,RSPR,I,UTC,0.64,0.51,0.13,222,B,DN,0,2020-12-08 05:05:11.090000+00:00,20201208050511
20201208070834,00,2020-12-08,07:08:39.690,17.9538,-67.0415,14,2.27,Md,11,11,9,PRELIMINAR,RSPR,I,UTC,1.64,1.20,0.20,223,C,DN,0,2020-12-08 07:08:39.690000+00:00,20201208070839
20201208072759,00,2020-12-08,07:29:41.320,17.9501,-66.9473,8,2.39,Md,13,13,2,PRELIMINAR,RSPR,I,UTC,0.92,0.53,0.13,199,B,DN,0,2020-12-08 07:29:41.320000+00:00,20201208072941
20201208074414,00,2020-12-08,07:44:09.830,18.9488,-65.1510,32,3.55,Md,12,12,24,PRELIMINAR,RSPR,I,UTC,17.90,2.97,0.28,331,C,DN,0,2020-12-08 07:44:09.830000+00:00,20201208074409
20201208084416,00,2020-12-08,08:44:17.720,17.9519,-66.8376,13,2.50,Md,10,10,2,PRELIMINAR,RSPR,I,UTC,0.37,0.65,0.09,196,B,DN,0,2020-12-08 08:44:17.720000+00:00,20201208084417
20201208085530,00,2020-12-08,08:55:32.210,17.8350,-66.9410,12,2.50,Md,12,12,10,PRELIMINAR,RSPR,I,UTC,0.47,0.59,0.11,262,B,DN,0,2020-12-08 08:55:32.210000+00:00,20201208085532
20201208104751,00,2020-12-08,10:47:53.810,17.8623,-66.8828,11,2.53,Md,6,6,10,PRELIMINAR,RSPR,I,UTC,1.05,1.43,0.08,251,B,DN,0,2020-12-08 10:47:53.810000+00:00,20201208104753
20201208114537,00,2020-12-08,11:46:32.230,17.9208,-66.9535,10,2.05,Md,6,6,2,PRELIMINAR,RSPR,I,UTC,2.37,0.74,0.05,234,B,DN,0,2020-12-08 11:46:32.230000+00:00,20201208114632
20201208143613,00,2020-12-08,14:36:13.350,17.9811,-67.0510,9,3.03,Md,12,12,9,PRELIMINAR,RSPR,I,UTC,0.36,0.46,0.09,145,A,DN,0,2020-12-08 14:36:13.350000+00:00,20201208143613
20201208174615,00,2020-12-08,17:46:22.300,17.8256,-66.9303,10,2.56,Md,5,5,10,PRELIMINAR,RSPR,I,UTC,1.19,1.66,0.25,264,C,DN,0,2020-12-08 17:46:22.300000+00:00,20201208174622
20201208181233,00,2020-12-08,18:12:33.930,17.9706,-66.9285,10,2.57,Md,5,5,2,PRELIMINAR,RSPR,I,UTC,1.79,0.67,0.07,198,B,DN,0,2020-12-08 18:12:33.930000+00:00,20201208181233
20201208194206,00,2020-12-08,19:42:07.600,17.9383,-66.9346,12,2.60,Md,16,16,2,PRELIMINAR,RSPR,I,UTC,0.43,0.59,0.10,200,B,DN,0,2020-12-08 19:42:07.600000+00:00,20201208194207
20201208201635,00,2020-12-08,20:16:43.370,17.9650,-66.9915,8,2.43,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.76,0.43,0.11,198,B,DN,0,2020-12-08 20:16:43.370000+00:00,20201208201643
20201208203308,00,2020-12-08,20:33:08.360,17.9795,-66.8753,13,1.51,Md,4,4,2,PRELIMINAR,RSPR,I,UTC,1.36,1.18,0.06,301,B,DN,0,2020-12-08 20:33:08.360000+00:00,20201208203308
20201208211454,00,2020-12-08,21:14:59.910,17.9508,-66.9635,13,2.28,Md,6,6,2,PRELIMINAR,RSPR,I,UTC,0.50,0.63,0.07,213,B,DN,0,2020-12-08 21:14:59.910000+00:00,20201208211459
20201208234024,01,2020-12-08,23:40:34.860,17.8905,-66.9091,10,2.84,Md,19,19,10,ACTUALIZADA,RSPR,II,UTC,0.55,0.49,0.12,218,B,DN,0,2020-12-08 23:40:34.860000+00:00,20201208234034
20201208234556,00,2020-12-08,23:45:54.310,19.0650,-67.7216,3,3.64,Md,18,18,20,PRELIMINAR,RSPR,I,UTC,2.11,2.91,0.44,233,C,DN,0,2020-12-08 23:45:54.310000+00:00,20201208234554
20201209011611,00,2020-12-09,01:16:30.570,19.2558,-67.7145,28,3.39,Md,20,20,20,PRELIMINAR,RSPR,I,UTC,32.68,2.96,0.51,245,D,DN,0,2020-12-09 01:16:30.570000+00:00,20201209011630
20201209030153,00,2020-12-09,03:01:22.590,19.1415,-67.7608,13,3.24,Md,11,11,20,PRELIMINAR,RSPR,I,UTC,5.91,4.49,0.49,254,C,DN,0,2020-12-09 03:01:22.590000+00:00,20201209030122
20201209030653,00,2020-12-09,03:06:48.360,19.1951,-67.7196,7,3.07,Md,18,18,20,PRELIMINAR,RSPR,I,UTC,3.73,4.33,0.48,257,C,DN,0,2020-12-09 03:06:48.360000+00:00,20201209030648
20201209052441,00,2020-12-09,05:24:47.960,17.9623,-66.8450,19,2.10,Md,10,10,2,PRELIMINAR,RSPR,I,UTC,0.42,0.63,0.08,189,B,DN,0,2020-12-09 05:24:47.960000+00:00,20201209052447
20201209064038,00,2020-12-09,06:40:49.250,18.0470,-66.8646,14,2.49,Md,12,12,2,PRELIMINAR,RSPR,I,UTC,0.60,0.42,0.17,136,B,DN,0,2020-12-09 06:40:49.250000+00:00,20201209064049
20201209105018,00,2020-12-09,10:50:37.510,18.9575,-66.3090,24,2.96,Md,7,7,23,PRELIMINAR,RSPR,I,UTC,9.03,0.87,0.10,292,B,DN,0,2020-12-09 10:50:37.510000+00:00,20201209105037
20201209105552,00,2020-12-09,10:55:51.770,18.0073,-66.7648,13,2.71,Md,7,7,2,PRELIMINAR,RSPR,I,UTC,0.88,1.32,0.27,194,C,DN,0,2020-12-09 10:55:51.770000+00:00,20201209105551
20201209132752,00,2020-12-09,13:27:57.020,17.7728,-66.9213,11,2.66,Md,8,8,10,PRELIMINAR,RSPR,I,UTC,1.37,0.99,0.19,275,C,DN,0,2020-12-09 13:27:57.020000+00:00,20201209132757
20201209143026,00,2020-12-09,14:32:24.820,18.0193,-66.2308,15,2.54,Md,9,9,2,PRELIMINAR,RSPR,I,UTC,1.37,0.88,0.26,156,B,DN,0,2020-12-09 14:32:24.820000+00:00,20201209143224
20201209151003,00,2020-12-09,15:10:06.350,17.8623,-66.9031,15,2.73,Md,8,8,10,PRELIMINAR,RSPR,I,UTC,0.93,0.68,0.10,245,B,DN,0,2020-12-09 15:10:06.350000+00:00,20201209151006
20201209154738,00,2020-12-09,15:47:39.380,17.9683,-66.9906,9,2.63,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.66,0.39,0.08,194,B,DN,0,2020-12-09 15:47:39.380000+00:00,20201209154739
20201209193028,00,2020-12-09,19:30:45.230,17.9418,-66.8520,14,2.40,Md,9,9,2,PRELIMINAR,RSPR,I,UTC,0.64,0.54,0.10,201,B,DN,0,2020-12-09 19:30:45.230000+00:00,20201209193045
20201209202836,00,2020-12-09,20:28:40.640,17.9651,-66.8366,20,1.97,Md,6,6,2,PRELIMINAR,RSPR,I,UTC,0.90,1.82,0.17,202,C,DN,0,2020-12-09 20:28:40.640000+00:00,20201209202840
20201209231025,00,2020-12-09,23:10:26.150,17.9313,-66.9180,5,2.72,Md,15,15,2,PRELIMINAR,RSPR,I,UTC,0.43,0.52,0.16,210,C,DN,0,2020-12-09 23:10:26.150000+00:00,20201209231026
20201210001542,00,2020-12-10,00:15:44.000,17.8528,-66.8743,15,2.69,Md,14,14,10,PRELIMINAR,RSPR,I,UTC,0.62,0.64,0.15,252,B,DN,0,2020-12-10 00:15:44+00:00,20201210001544
20201210021100,00,2020-12-10,02:11:02.750,17.9338,-66.9350,9,1.94,Md,15,15,2,PRELIMINAR,RSPR,I,UTC,0.72,0.57,0.13,210,B,DN,0,2020-12-10 02:11:02.750000+00:00,20201210021102
20201210022608,00,2020-12-10,02:26:15.100,17.9455,-66.9261,7,2.31,Md,9,9,2,PRELIMINAR,RSPR,I,UTC,0.72,0.64,0.07,211,B,DN,0,2020-12-10 02:26:15.100000+00:00,20201210022615
20201210031535,00,2020-12-10,03:15:40.690,19.1786,-67.2381,5,3.34,Md,17,17,22,PRELIMINAR,RSPR,I,UTC,2.44,2.53,0.41,248,C,DN,0,2020-12-10 03:15:40.690000+00:00,20201210031540
20201210032705,00,2020-12-10,03:27:06.490,17.9453,-66.9753,9,2.34,Md,17,17,2,PRELIMINAR,RSPR,I,UTC,0.40,0.42,0.08,208,B,DN,0,2020-12-10 03:27:06.490000+00:00,20201210032706
20201210052056,00,2020-12-10,05:20:55.910,17.9650,-66.9835,9,2.51,Md,17,17,2,PRELIMINAR,RSPR,I,UTC,0.46,0.48,0.16,188,C,DN,0,2020-12-10 05:20:55.910000+00:00,20201210052055
20201210090740,00,2020-12-10,09:07:38.320,17.8271,-66.8775,12,2.80,Md,12,12,10,PRELIMINAR,RSPR,I,UTC,0.62,0.64,0.11,230,B,DN,0,2020-12-10 09:07:38.320000+00:00,20201210090738
20201210092313,00,2020-12-10,09:23:11.230,17.9381,-66.8443,14,2.57,Md,10,10,2,PRELIMINAR,RSPR,I,UTC,0.79,0.81,0.19,215,C,DN,0,2020-12-10 09:23:11.230000+00:00,20201210092311
20201210094215,00,2020-12-10,09:42:20.410,17.9530,-66.8411,10,2.62,Md,7,7,2,PRELIMINAR,RSPR,I,UTC,0.95,0.65,0.10,207,B,DN,0,2020-12-10 09:42:20.410000+00:00,20201210094220
20201210111255,00,2020-12-10,11:12:59.620,17.9343,-66.8778,9,2.61,Md,10,10,2,PRELIMINAR,RSPR,I,UTC,0.95,0.47,0.11,216,B,DN,0,2020-12-10 11:12:59.620000+00:00,20201210111259
20201210130653,00,2020-12-10,13:07:00.590,17.9853,-67.1016,4,2.62,Md,9,9,9,PRELIMINAR,RSPR,I,UTC,0.24,0.45,0.10,234,B,DN,0,2020-12-10 13:07:00.590000+00:00,20201210130700
20201210143617,02,2020-12-10,14:36:18.190,17.9516,-66.9786,9,3.55,Ml,20,20,2,ACTUALIZADA,RSPR,IV,UTC,0.63,0.41,0.07,211,B,DN,0,2020-12-10 14:36:18.190000+00:00,20201210143618
20201210145457,00,2020-12-10,14:55:00.560,17.9580,-66.8516,17,2.15,Md,5,5,2,PRELIMINAR,RSPR,I,UTC,1.63,1.33,0.07,209,B,DN,0,2020-12-10 14:55:00.560000+00:00,20201210145500
20201210182313,00,2020-12-10,18:23:21.100,17.9725,-66.9395,9,2.14,Md,9,9,2,PRELIMINAR,RSPR,I,UTC,1.09,0.45,0.09,192,B,DN,0,2020-12-10 18:23:21.100000+00:00,20201210182321
20201210200735,00,2020-12-10,20:07:36.590,17.9318,-66.8943,6,2.56,Md,18,18,2,PRELIMINAR,RSPR,I,UTC,0.32,0.54,0.15,198,B,DN,0,2020-12-10 20:07:36.590000+00:00,20201210200736
20201210224249,00,2020-12-10,22:42:51.220,17.9338,-66.9103,14,2.30,Md,17,17,2,PRELIMINAR,RSPR,I,UTC,0.66,0.54,0.14,199,B,DN,0,2020-12-10 22:42:51.220000+00:00,20201210224251
20201210234117,00,2020-12-10,23:41:28.300,17.9366,-66.9353,9,2.07,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,1.65,0.70,0.17,208,C,DN,0,2020-12-10 23:41:28.300000+00:00,20201210234128
20201210235041,00,2020-12-10,23:50:40.290,18.0140,-66.8293,15,2.30,Md,12,12,2,PRELIMINAR,RSPR,I,UTC,0.63,0.85,0.23,167,B,DN,0,2020-12-10 23:50:40.290000+00:00,20201210235040
20201211005744,00,2020-12-11,00:57:47.530,17.9053,-66.9113,12,2.74,Md,17,17,10,PRELIMINAR,RSPR,I,UTC,0.52,0.62,0.10,225,B,DN,0,2020-12-11 00:57:47.530000+00:00,20201211005747
20201211011722,00,2020-12-11,01:17:32.360,17.9138,-66.8311,6,2.25,Md,12,12,10,PRELIMINAR,RSPR,I,UTC,0.29,0.45,0.08,219,B,DN,0,2020-12-11 01:17:32.360000+00:00,20201211011732
20201211013527,00,2020-12-11,01:35:27.040,17.8866,-66.8925,14,2.35,Md,12,12,10,PRELIMINAR,RSPR,I,UTC,1.25,0.73,0.14,240,B,DN,0,2020-12-11 01:35:27.040000+00:00,20201211013527
20201211014010,00,2020-12-11,01:40:10.110,17.9215,-66.8528,11,2.31,Md,13,13,10,PRELIMINAR,RSPR,I,UTC,0.56,0.71,0.09,214,B,DN,0,2020-12-11 01:40:10.110000+00:00,20201211014010
20201211020136,01,2020-12-11,02:01:36.410,17.9248,-66.8935,6,2.97,Md,18,18,2,ACTUALIZADA,RSPR,III,UTC,0.29,0.48,0.13,202,B,DN,0,2020-12-11 02:01:36.410000+00:00,20201211020136
20201211022556,00,2020-12-11,02:25:51.290,19.1381,-67.1696,25,3.22,Md,15,15,22,PRELIMINAR,RSPR,I,UTC,11.44,0.82,0.16,287,C,DN,0,2020-12-11 02:25:51.290000+00:00,20201211022551
20201211034200,00,2020-12-11,03:41:58.800,17.9651,-66.8373,10,2.27,Md,16,16,2,PRELIMINAR,RSPR,I,UTC,0.53,0.47,0.10,183,B,DN,0,2020-12-11 03:41:58.800000+00:00,20201211034158
20201211051016,00,2020-12-11,05:10:17.500,17.9480,-66.9436,12,2.32,Md,15,15,2,PRELIMINAR,RSPR,I,UTC,0.38,0.48,0.08,200,B,DN,0,2020-12-11 05:10:17.500000+00:00,20201211051017
20201211052241,00,2020-12-11,05:22:42.130,17.7786,-66.9161,6,2.45,Md,16,16,10,PRELIMINAR,RSPR,I,UTC,0.88,0.57,0.09,247,B,DN,0,2020-12-11 05:22:42.130000+00:00,20201211052242
20201211061516,00,2020-12-11,06:15:20.100,17.9876,-66.8056,14,2.17,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.73,0.62,0.11,193,B,DN,0,2020-12-11 06:15:20.100000+00:00,20201211061520
20201211084228,00,2020-12-11,08:42:27.670,18.0150,-66.7403,13,2.38,Md,13,13,2,PRELIMINAR,RSPR,I,UTC,0.27,0.50,0.10,144,A,DN,0,2020-12-11 08:42:27.670000+00:00,20201211084227
20201211095903,00,2020-12-11,09:59:07.880,17.9475,-66.9408,9,2.40,Md,6,6,2,PRELIMINAR,RSPR,I,UTC,1.59,0.69,0.07,210,B,DN,0,2020-12-11 09:59:07.880000+00:00,20201211095907
20201211103451,00,2020-12-11,10:34:50.480,17.9623,-66.8416,15,2.53,Md,9,9,2,PRELIMINAR,RSPR,I,UTC,0.61,0.75,0.14,203,B,DN,0,2020-12-11 10:34:50.480000+00:00,20201211103450
20201211171821,01,2020-12-11,17:18:21.130,17.9035,-66.9830,8,3.00,Md,19,19,2,ACTUALIZADA,RSPR,III,UTC,0.76,0.49,0.09,236,B,DN,0,2020-12-11 17:18:21.130000+00:00,20201211171821
20201211181059,00,2020-12-11,18:11:03.500,17.9453,-66.9213,13,2.87,Md,17,17,2,PRELIMINAR,RSPR,I,UTC,0.41,0.74,0.23,210,C,DN,0,2020-12-11 18:11:03.500000+00:00,20201211181103
20201211201347,00,2020-12-11,20:13:48.110,17.9800,-66.9910,10,2.08,Md,12,12,2,PRELIMINAR,RSPR,I,UTC,0.76,0.83,0.30,178,B,DN,0,2020-12-11 20:13:48.110000+00:00,20201211201348
20201211205026,00,2020-12-11,20:50:28.440,19.1461,-66.6221,19,3.21,Md,10,10,23,PRELIMINAR,RSPR,I,UTC,11.25,5.67,0.32,288,C,DN,0,2020-12-11 20:50:28.440000+00:00,20201211205028
2020121121002,00,2020-12-11,21:09:59.040,19.2151,-66.5923,26,3.19,Md,10,10,23,PRELIMINAR,RSPR,I,UTC,15.60,1.19,0.24,280,C,DN,0,2020-12-11 21:09:59.040000+00:00,20201211210959
20201211223504,00,2020-12-11,22:35:07.540,17.9658,-66.9836,8,2.31,Md,7,7,2,PRELIMINAR,RSPR,I,UTC,0.81,0.45,0.12,197,B,DN,0,2020-12-11 22:35:07.540000+00:00,20201211223507
20201211224510,00,2020-12-11,22:45:10.700,17.9983,-66.7476,13,2.26,Md,10,10,2,PRELIMINAR,RSPR,I,UTC,0.44,1.04,0.20,194,C,DN,0,2020-12-11 22:45:10.700000+00:00,20201211224510
20201211225121,00,2020-12-11,22:51:30.250,17.9825,-66.7453,14,2.28,Md,10,10,2,PRELIMINAR,RSPR,I,UTC,0.83,1.34,0.20,203,C,DN,0,2020-12-11 22:51:30.250000+00:00,20201211225130
20201212031129,00,2020-12-12,03:11:37.470,18.5488,-67.3855,18,2.50,Md,11,11,22,PRELIMINAR,RSPR,I,UTC,0.94,0.98,0.18,262,C,DN,0,2020-12-12 03:11:37.470000+00:00,20201212031137
20201212045439,00,2020-12-12,04:54:41.470,17.9998,-66.8598,13,1.99,Md,16,16,2,PRELIMINAR,RSPR,I,UTC,0.33,0.63,0.16,165,B,DN,0,2020-12-12 04:54:41.470000+00:00,20201212045441
20201212065806,00,2020-12-12,06:58:08.090,17.9121,-66.9833,11,2.19,Md,16,16,2,PRELIMINAR,RSPR,I,UTC,0.61,0.67,0.18,231,C,DN,0,2020-12-12 06:58:08.090000+00:00,20201212065808
20201212075908,00,2020-12-12,07:59:14.270,19.1908,-66.5556,24,3.34,Md,14,14,23,PRELIMINAR,RSPR,I,UTC,14.32,0.84,0.18,279,C,DN,0,2020-12-12 07:59:14.270000+00:00,20201212075914
20201212110909,00,2020-12-12,11:09:09.480,17.9558,-66.7431,18,2.58,Md,7,7,2,PRELIMINAR,RSPR,I,UTC,0.85,0.80,0.16,207,C,DN,0,2020-12-12 11:09:09.480000+00:00,20201212110909
20201212115637,00,2020-12-12,11:56:38.830,18.0316,-66.7986,17,2.59,Md,16,16,2,PRELIMINAR,RSPR,I,UTC,0.46,0.41,0.12,132,A,DN,0,2020-12-12 11:56:38.830000+00:00,20201212115638
20201212141911,00,2020-12-12,14:19:12.350,17.9626,-67.0071,8,3.09,Md,19,19,9,PRELIMINAR,RSPR,I,UTC,0.60,0.39,0.08,194,B,DN,0,2020-12-12 14:19:12.350000+00:00,20201212141912
20201212150156,02,2020-12-12,15:01:56.680,18.0186,-66.7791,13,3.58,Md,19,19,2,ACTUALIZADA,RSPR,IV,UTC,0.22,0.46,0.10,137,A,DN,0,2020-12-12 15:01:56.680000+00:00,20201212150156
20201212153057,00,2020-12-12,15:30:59.960,18.0135,-66.7365,15,2.73,Md,17,17,2,PRELIMINAR,RSPR,I,UTC,0.44,0.51,0.14,143,A,DN,0,2020-12-12 15:30:59.960000+00:00,20201212153059
20201212153643,00,2020-12-12,15:36:45.180,18.0233,-66.7738,14,2.72,Md,19,19,2,PRELIMINAR,RSPR,I,UTC,0.27,0.29,0.11,99,A,DN,0,2020-12-12 15:36:45.180000+00:00,20201212153645
20201212165054,00,2020-12-12,16:51:14.000,17.9673,-66.8490,12,2.01,Md,6,6,2,PRELIMINAR,RSPR,I,UTC,1.00,1.01,0.12,204,B,DN,0,2020-12-12 16:51:14+00:00,20201212165114
20201212172850,00,2020-12-12,17:28:50.620,17.9115,-66.8588,14,2.77,Md,17,17,10,PRELIMINAR,RSPR,I,UTC,0.81,0.68,0.15,216,B,DN,0,2020-12-12 17:28:50.620000+00:00,20201212172850
20201212183020,00,2020-12-12,18:30:35.560,17.8976,-67.0575,2,1.54,Md,3,3,10,PRELIMINAR,RSPR,I,UTC,11.08,1.81,0.11,326,C,DN,0,2020-12-12 18:30:35.560000+00:00,20201212183035
20201212191836,00,2020-12-12,19:18:37.140,18.0201,-66.7745,14,2.60,Md,18,18,2,PRELIMINAR,RSPR,I,UTC,0.40,0.48,0.16,110,A,DN,0,2020-12-12 19:18:37.140000+00:00,20201212191837
20201212200847,00,2020-12-12,20:08:50.900,17.9290,-66.8461,16,2.12,Md,9,9,10,PRELIMINAR,RSPR,I,UTC,0.50,0.56,0.12,220,B,DN,0,2020-12-12 20:08:50.900000+00:00,20201212200850
20201213003742,00,2020-12-13,00:37:50.550,17.9428,-66.9855,9,1.83,Md,5,5,2,PRELIMINAR,RSPR,I,UTC,0.85,0.95,0.04,268,B,DN,0,2020-12-13 00:37:50.550000+00:00,20201213003750
20201213034058,00,2020-12-13,03:40:58.010,17.8381,-66.8403,5,2.44,Md,15,15,10,PRELIMINAR,RSPR,I,UTC,0.27,0.38,0.09,225,B,DN,0,2020-12-13 03:40:58.010000+00:00,20201213034058
20201213060333,00,2020-12-13,06:03:33.280,17.9555,-66.8578,12,2.59,Md,18,18,2,PRELIMINAR,RSPR,I,UTC,0.38,0.46,0.09,190,B,DN,0,2020-12-13 06:03:33.280000+00:00,20201213060333
20201213080752,00,2020-12-13,08:07:53.260,18.1303,-67.3321,16,2.80,Md,16,16,11,PRELIMINAR,RSPR,I,UTC,0.58,0.91,0.17,214,C,DN,0,2020-12-13 08:07:53.260000+00:00,20201213080753
20201213100314,00,2020-12-13,10:03:17.820,17.9406,-66.9285,10,2.35,Md,15,15,2,PRELIMINAR,RSPR,I,UTC,0.78,0.51,0.14,204,B,DN,0,2020-12-13 10:03:17.820000+00:00,20201213100317
20201213113231,00,2020-12-13,11:32:32.230,19.2410,-68.1665,92,3.72,Md,18,18,20,PRELIMINAR,RSPR,I,UTC,5.27,3.13,0.58,202,D,DN,0,2020-12-13 11:32:32.230000+00:00,20201213113232
20201213114529,00,2020-12-13,11:45:38.920,17.9626,-66.9786,9,2.27,Md,10,10,2,PRELIMINAR,RSPR,I,UTC,0.74,0.46,0.05,200,B,DN,0,2020-12-13 11:45:38.920000+00:00,20201213114538
20201213130216,00,2020-12-13,13:02:16.040,17.9176,-66.8848,6,2.66,Md,16,16,10,PRELIMINAR,RSPR,I,UTC,0.33,0.50,0.12,203,B,DN,0,2020-12-13 13:02:16.040000+00:00,20201213130216
20201213133551,00,2020-12-13,13:35:39.330,18.4033,-68.0060,101,3.33,Md,13,13,19,PRELIMINAR,RSPR,I,UTC,2.03,2.64,0.46,142,C,DN,0,2020-12-13 13:35:39.330000+00:00,20201213133539
20201213142603,00,2020-12-13,14:26:03.510,17.9381,-66.9563,10,2.65,Md,19,19,2,PRELIMINAR,RSPR,I,UTC,0.57,0.46,0.12,210,B,DN,0,2020-12-13 14:26:03.510000+00:00,20201213142603
20201213160358,00,2020-12-13,16:03:58.920,17.9703,-66.9426,6,2.48,Md,15,15,2,PRELIMINAR,RSPR,I,UTC,0.29,0.42,0.13,182,B,DN,0,2020-12-13 16:03:58.920000+00:00,20201213160358
20201213162510,00,2020-12-13,16:25:10.540,17.9661,-66.9430,6,2.46,Md,14,14,2,PRELIMINAR,RSPR,I,UTC,0.39,0.49,0.12,185,B,DN,0,2020-12-13 16:25:10.540000+00:00,20201213162510
20201213171705,00,2020-12-13,17:17:32.550,19.0775,-66.5953,52,3.37,Md,8,8,23,PRELIMINAR,RSPR,I,UTC,10.61,4.55,0.49,297,C,DN,0,2020-12-13 17:17:32.550000+00:00,20201213171732
20201213182405,00,2020-12-13,18:25:56.190,17.9461,-66.9616,10,2.34,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.97,1.12,0.23,213,C,DN,0,2020-12-13 18:25:56.190000+00:00,20201213182556
20201213191930,01,2020-12-13,19:19:31.120,18.0145,-66.7786,14,3.09,Md,19,19,2,ACTUALIZADA,RSPR,II,UTC,0.37,0.49,0.12,152,A,DN,0,2020-12-13 19:19:31.120000+00:00,20201213191931
20201213203928,00,2020-12-13,20:39:49.970,18.0280,-66.7791,14,2.17,Md,7,7,2,PRELIMINAR,RSPR,I,UTC,0.90,0.73,0.19,108,A,DN,0,2020-12-13 20:39:49.970000+00:00,20201213203949
20201213205746,00,2020-12-13,20:57:43.870,17.9093,-66.8600,13,2.22,Md,13,13,10,PRELIMINAR,RSPR,I,UTC,0.53,0.87,0.19,220,C,DN,0,2020-12-13 20:57:43.870000+00:00,20201213205743
20201213224730,01,2020-12-13,22:47:23.560,18.0898,-64.3331,10,3.48,Md,11,11,28,ACTUALIZADA,RSPR,I,UTC,2.97,5.45,0.48,172,C,DN,0,2020-12-13 22:47:23.560000+00:00,20201213224723
